ID,Months_On_Book,Credit_Limit,Opening_Balance,Ending_Balance,Over_limit_Amount,Actual_Min_Pay_Due,Total_Min_Pay_Due,Net_Payments_During_Cycle,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Net_Fees,Net_Behavior_Fees_Billed_During,Net_Concessions_Billed_During_Cy,Score1,Score2,Utility,Bad
A3363,19,200,201,111,0,25,25,112,0,0,19,3,0,67.59185726,754,0.5561,0
A3364,19,250,208,169,0,25,25,50,0,0,7,3,0,5.898949009,805,0.67432,0
A3365,19,450,348,415,0,25,25,25,75,0,11,6,0,274.7384583,734,0.921488889,0
A3366,19,250,173,159,0,25,25,25,0,0,8,3,0,904.8211242,794,0.63712,1
A3367,19,750,595,615,0,25,25,25,27,0,7,10,0,880.0420998,757,0.82016,0
A3368,19,350,287,325,0,25,25,50,75,0,7,5,0,941.2588663,733,0.927857143,0
A3369,19,250,291,237,0,25,25,66,0,0,7,5,0,24.00261916,,0.94676,0
A3370,19,300,248,256,0,25,25,50,44,0,9,5,0,189.9446674,,0.8543,0
A3371,19,250,-2,5,0,5,5,0,0,0,7,0,0,56.91338744,976,0.02,0
A3372,19,250,388,121,0,25,25,314,35,0,8,5,0,177.2563863,,0.48528,0
A3373,19,450,344,405,0,25,25,40,88,0,7,6,0,49.78375325,741,0.899066667,0
A3374,19,375,333,308,0,25,25,50,13,0,7,6,0,550.6239976,763,0.82232,0
A3375,19,325,347,209,0,25,25,150,0,0,7,5,0,879.7469248,808,0.642523077,0
A3376,19,250,61,20,0,20,20,120,72,0,7,0,0,797.0376595,849,0.07996,0
A3377,19,300,24,7,0,7,7,24,0,0,7,0,0,305.87399,985,0.023533333,0
A3378,19,300,19,217,0,25,25,20,211,0,7,0,0,460.6720188,779,0.7222,0
A3379,19,300,198,250,0,25,25,25,63,0,9,4,0,142.5475438,784,0.831866667,1
A3380,19,250,179,244,0,25,25,25,80,0,7,4,0,853.7848263,714,0.97672,0
A3381,19,250,213,197,0,25,25,35,6,0,9,4,0,638.6480946,776,0.78836,0
A3382,19,400,204,224,0,25,25,50,59,0,7,4,0,452.6575784,1000,0.56035,0
A3383,19,300,59,268,0,25,25,59,261,0,7,0,0,873.7079401,737,0.892566667,0
A3384,19,250,229,232,0,25,25,25,18,0,7,4,0,43.21220235,708,0.92872,0
A3385,19,425,58,323,0,25,25,110,368,0,7,0,0,534.3375215,738,0.760094118,0
A3386,19,350,332,343,0,25,25,25,20,0,10,5,0,156.8472166,719,0.978571429,0
A3387,19,300,265,285,0,25,25,35,41,0,10,4,0,231.9329882,728,0.949933333,1
A3388,19,250,2,54,0,25,25,2,47,0,7,0,0,941.1015822,935,0.21508,0
A3389,19,250,169,128,0,25,25,82,31,0,7,3,0,463.8680076,854,0.51232,0
A3390,19,350,214,270,0,25,25,25,70,0,7,4,0,980.4444127,778,0.770314286,0
A3391,19,250,236,231,0,25,25,25,9,0,7,4,0,818.5201293,731,0.92264,0
A3392,19,250,249,239,0,25,25,249,232,0,7,0,0,349.9326307,706,0.9542,0
A3393,19,350,88,7,0,7,7,88,0,0,7,0,0,705.4412082,994,0.02,0
A3394,19,300,288,310,10,25,35,75,85,0,7,5,0,116.1356205,726,1.031766667,0
A3395,19,350,380,313,0,25,25,80,0,0,7,6,0,733.2324776,738,0.894571429,0
A3396,19,250,276,207,0,25,25,80,0,0,7,4,0,337.3510457,742,0.82836,0
A3397,19,250,203,185,0,25,25,30,0,0,9,3,0,917.3725049,786,0.73976,0
A3398,19,250,243,239,0,25,25,25,8,0,9,4,0,98.63948146,727,0.95732,0
A3399,19,250,7,287,37,25,62,8,281,0,7,0,0,402.8189196,738,1.14984,0
A3400,19,"1,000",880,874,0,27,27,35,0,0,15,14,0,66.70462895,740,0.87376,0
A3401,19,300,201,161,0,25,25,50,0,0,7,3,0,523.2886888,846,0.5356,0
A3402,19,250,238,174,0,25,25,75,0,0,7,3,0,944.6857112,794,0.6944,0
A3403,19,250,183,153,0,25,25,50,11,0,7,3,0,784.2079603,822,0.6116,0
A3404,19,275,313,274,0,25,25,111,48,0,20,4,0,81.33477073,710,0.994909091,0
A3405,19,250,192,190,0,25,25,30,16,0,9,3,0,539.8572854,762,0.76016,0
A3406,19,200,151,171,0,25,25,30,39,0,9,3,0,447.0109062,756,0.85745,0
A3407,19,200,271,153,0,25,25,100,0,0,8,2,29,84.47324752,767,0.7644,0
A3408,19,300,248,278,0,25,25,50,69,0,7,4,0,252.012658,727,0.9279,0
A3409,19,250,165,17,0,17,17,229,74,0,7,0,0,282.2997806,981,0.06796,0
A3410,19,200,144,138,0,25,25,50,35,0,7,3,0,438.3242901,790,0.69215,0
A3411,19,375,300,293,0,25,25,45,23,0,10,5,0,795.8046726,788,0.780533333,0
A3412,19,525,201,520,0,25,25,25,301,0,37,7,0,56.13946755,710,0.990933333,0
A3413,19,300,388,299,0,25,25,388,292,0,7,0,0,115.9834573,679,0.997366667,0
A3414,19,450,375,458,8,25,33,60,130,0,7,6,0,455.419038,709,1.017955556,0
A3415,19,250,257,219,0,25,25,50,0,0,9,4,0,615.0666416,734,0.8766,0
A3416,19,250,7,-33,0,0,0,7,0,0,7,0,40,407.6007412,996,-0.132,0
A3417,19,325,441,283,0,25,25,140,0,0,7,6,31,266.7565514,743,0.870276923,0
A3418,19,400,351,339,0,25,25,25,0,0,7,6,0,875.6661568,743,0.8474,0
A3419,19,350,364,378,28,25,53,40,41,0,7,6,0,866.1858619,703,1.079542857,0
A3420,19,250,272,190,0,25,25,211,109,0,18,2,0,728.8953335,698,0.75868,0
A3421,19,275,236,277,2,25,27,25,55,0,7,4,0,407.2668143,738,1.007127273,0
A3422,19,300,255,241,0,25,25,25,0,0,7,4,0,550.4565409,713,0.8035,1
A3423,19,375,347,363,0,25,25,25,25,0,10,6,0,808.9261676,736,0.968906667,0
A3424,19,300,229,189,0,25,25,50,0,0,7,4,0,922.2160535,819,0.630833333,0
A3425,19,400,276,349,0,25,25,50,111,0,7,6,0,218.9891628,919,0.8725,0
A3426,19,250,235,233,0,25,25,25,14,0,6,4,0,292.1942284,713,0.9326,0
A3427,19,400,198,193,0,25,25,100,85,0,7,3,0,714.2526976,743,0.481725,0
A3428,19,250,278,189,0,25,25,100,0,0,7,3,0,925.7769739,741,0.75424,0
A3429,19,300,204,164,0,25,25,50,0,0,7,3,0,127.0663114,,0.548233333,0
A3430,19,275,284,255,0,25,25,40,0,0,7,4,0,406.0463935,715,0.928181818,1
A3431,19,400,387,394,0,25,25,25,19,0,7,6,0,980.8232603,715,0.9857,1
A3432,19,250,187,122,0,25,25,75,0,0,8,2,0,729.6184595,848,0.48836,0
A3433,19,350,290,262,0,25,25,40,0,0,7,5,0,482.9290445,827,0.7474,0
A3434,19,400,54,7,0,7,7,54,0,0,7,0,0,913.421222,996,0.0175,0
A3435,19,275,181,48,0,25,25,181,41,0,7,0,0,370.7314363,769,0.176109091,0
A3436,19,200,200,182,0,25,25,50,22,0,7,3,0,719.4332099,705,0.9096,0
A3437,19,300,376,314,14,25,39,75,0,0,7,6,0,385.9200714,689,1.047633333,1
A3438,19,300,0,254,0,25,25,0,247,0,7,0,0,41.46028769,752,0.847666667,0
A3439,18,250,226,36,0,25,25,200,0,0,7,4,0,844.7536436,,0.14448,0
A3440,18,350,309,287,0,25,25,100,66,0,7,5,0,780.3535271,833,0.819057143,0
A3441,18,250,0,6,0,6,6,276,129,0,17,0,0,970.5962321,,0.02328,0
A3442,18,300,279,253,0,25,25,50,12,0,7,5,0,813.7962487,749,0.8441,0
A3443,18,300,299,261,0,25,25,50,0,0,7,5,0,985.6737717,771,0.8689,1
A3444,18,250,206,210,0,25,25,46,40,0,7,3,0,753.6584304,,0.84184,0
A3445,18,300,181,240,0,25,25,50,99,0,7,3,0,547.7493791,,0.8013,0
A3446,18,325,281,416,91,25,116,141,250,0,18,9,0,906.1934513,689,1.281292308,0
A3447,18,300,262,287,0,25,25,279,297,0,7,0,0,91.49315152,714,0.955433333,0
A3448,18,300,292,309,9,25,34,25,30,0,7,5,0,260.4927335,718,1.0311,0
A3449,18,250,261,236,0,25,25,36,0,0,7,4,0,744.6846516,747,0.94436,0
A3450,18,250,121,223,0,25,25,121,216,0,7,0,0,984.0665664,706,0.89236,1
A3451,18,400,384,383,0,25,25,25,10,0,7,6,0,871.2763759,757,0.956425,0
A3452,18,275,184,256,0,25,25,30,89,0,9,4,0,166.1152084,734,0.929527273,0
A3453,18,200,94,164,0,25,25,100,162,0,7,0,0,470.8762474,755,0.81895,0
A3454,18,450,161,136,0,25,25,447,414,0,8,0,0,208.3584885,769,0.302711111,0
A3455,18,400,328,328,0,25,25,25,13,0,7,6,0,822.3567666,760,0.820525,0
A3456,18,400,391,381,0,25,25,50,27,0,7,6,0,35.94413056,720,0.95335,0
A3457,18,250,235,240,0,25,25,25,19,0,7,4,0,61.85204662,745,0.95988,0
A3458,18,250,122,75,0,25,25,80,24,0,7,2,0,376.9541926,811,0.29876,0
A3459,18,300,224,209,0,25,25,25,0,0,7,4,0,693.7874321,802,0.697966667,0
A3460,18,400,420,364,0,25,25,50,0,0,29,6,40,764.7044275,718,0.911225,0
A3461,18,250,280,260,10,25,35,55,23,0,7,5,0,351.0742984,,1.03848,0
A3462,18,500,473,463,0,25,25,25,0,0,7,8,0,246.2443938,716,0.92578,0
A3463,18,350,369,331,0,25,25,50,0,0,7,5,0,421.5235971,726,0.945714286,0
A3464,18,500,462,454,0,25,25,25,0,0,0,8,0,634.2340296,731,0.9083,0
A3465,18,500,355,317,0,25,25,50,0,0,7,5,0,914.8379789,847,0.63474,0
A3466,18,400,351,406,6,25,31,351,399,0,7,0,0,171.4286532,745,1.014875,0
A3467,18,425,7,343,0,25,25,7,336,0,7,0,0,90.32244627,723,0.806329412,1
A3468,18,350,304,329,0,25,25,50,63,0,7,5,0,524.6590746,726,0.940914286,0
A3469,18,375,24,307,0,25,25,390,557,100,10,5,0,305.9081741,,0.817786667,0
A3470,18,250,231,232,0,25,25,30,18,0,9,4,0,840.6491115,718,0.9286,0
A3471,18,250,111,99,0,25,25,70,48,0,8,2,0,783.4729463,884,0.39508,0
A3472,18,350,216,30,0,25,25,288,94,0,7,0,0,445.8366724,1000,0.084628571,0
A3473,18,200,163,146,0,25,25,28,0,0,8,2,0,389.2309087,,0.73065,0
A3474,18,250,224,235,0,25,25,25,23,0,9,4,0,145.0491716,721,0.93832,0
A3475,18,350,303,326,0,25,25,40,40,0,18,5,0,109.6763735,714,0.932228571,0
A3476,18,300,268,230,0,25,25,75,24,0,9,4,0,968.3564146,761,0.767,0
A3477,18,600,605,592,0,25,25,30,0,0,7,10,0,437.0750978,713,0.986716667,0
A3478,18,300,281,268,0,25,25,25,0,0,7,5,0,915.4507134,720,0.893233333,0
A3479,18,400,369,371,0,25,25,25,14,0,7,6,0,505.8610846,712,0.927025,0
A3480,18,350,398,371,21,25,46,40,0,0,7,6,0,381.3802492,692,1.059714286,0
A3481,18,250,165,150,0,25,25,25,0,0,7,3,0,148.0724109,822,0.59824,0
A3482,18,300,270,246,0,25,25,35,0,0,7,4,0,440.729985,763,0.820666667,0
A3483,18,250,205,179,0,25,25,105,69,0,7,3,0,932.0413299,779,0.71584,1
A3484,18,250,111,106,0,25,25,25,10,0,8,2,0,842.7066673,824,0.42364,0
A3485,18,250,15,7,0,7,7,26,0,0,18,0,0,806.2341059,985,0.028,0
A3486,18,400,130,95,0,25,25,129,87,0,7,0,0,926.0091636,910,0.23685,0
A3487,18,325,287,274,0,25,25,25,0,0,7,5,0,436.1658213,745,0.841846154,0
A3488,18,275,7,7,0,7,7,7,0,0,7,0,0,174.8746295,785,0.025454546,0
A3489,18,250,76,49,0,25,25,76,42,0,7,0,0,716.0034953,832,0.1958,1
A3490,18,450,321,347,0,25,25,25,37,0,7,6,0,432.4308878,778,0.770244444,0
A3491,18,200,168,129,0,25,25,50,0,0,8,3,0,233.2313739,814,0.64575,1
A3492,18,350,300,287,0,25,25,25,0,0,7,5,0,118.0450158,765,0.819,0
A3493,18,300,7,37,0,25,25,18,30,0,18,0,0,721.5794515,965,0.122433333,0
A3494,18,250,233,228,0,25,25,50,33,0,9,4,0,744.6440183,795,0.91396,0
A3495,18,350,325,313,0,25,25,25,0,0,7,5,0,410.9278813,718,0.893628571,1
A3496,18,275,262,57,0,25,25,227,13,0,8,2,0,620.4726437,861,0.208145455,0
A3497,18,450,429,350,0,25,25,125,61,0,7,6,29,659.9542883,768,0.776777778,0
A3498,18,400,7,203,0,25,25,198,387,0,7,0,0,154.4375393,827,0.507775,0
A3499,18,375,393,357,0,25,25,100,48,0,10,6,0,422.0324155,691,0.952373333,1
A3500,18,250,275,47,0,25,25,299,42,0,29,0,0,784.6657472,710,0.18936,0
A3501,18,250,152,182,0,25,25,25,45,0,7,3,0,982.3601425,756,0.72768,0
A3502,18,250,185,157,0,10,10,45,15,0,1,1,0,737.5716967,855,0.62688,0
A3503,18,250,162,171,0,25,25,25,23,0,9,3,0,997.8044488,801,0.68464,0
A3504,18,400,418,407,7,25,32,218,193,0,7,6,0,464.5079706,686,1.01635,0
A3505,18,275,149,73,0,25,25,85,0,0,7,2,0,723.026607,921,0.263781818,0
A3506,18,250,6,214,0,25,25,10,211,0,7,0,0,564.2125768,755,0.85788,0
A3507,18,350,241,327,0,25,25,25,100,0,7,4,0,115.6203627,715,0.934142857,0
A3508,18,250,75,7,0,7,7,250,175,0,7,0,0,739.7536807,772,0.028,0
A3509,18,250,305,181,0,25,25,136,0,0,9,4,0,906.4918771,696,0.72508,0
A3510,18,250,285,211,0,25,25,85,0,0,7,4,0,492.0684767,744,0.84384,0
A3511,18,250,4,139,0,25,25,29,156,0,8,0,0,318.8872949,791,0.5564,0
A3512,18,350,330,354,4,25,29,25,33,0,10,6,0,574.9298512,704,1.011685714,0
A3513,18,250,290,267,17,25,42,91,53,0,9,5,0,319.7617873,694,1.06612,0
A3514,18,400,137,280,0,25,25,137,273,0,7,0,0,763.0764899,790,0.70015,0
A3515,18,350,7,7,0,7,7,7,0,0,7,0,0,293.0794521,993,0.02,0
A3516,18,325,116,96,0,25,25,30,0,0,8,2,0,97.02638535,915,0.295415385,0
A3517,18,250,122,28,0,25,25,102,0,0,7,1,0,161.1998067,967,0.11392,0
A3518,18,200,237,213,13,25,38,225,189,0,9,4,0,80.64364186,691,1.06705,1
A3519,18,250,170,215,0,25,25,40,74,0,7,4,0,279.9858739,713,0.8618,0
A3520,18,400,340,327,0,25,25,25,0,0,7,6,0,965.2211914,761,0.8183,0
A3521,18,300,338,263,0,25,25,90,22,0,7,5,20,794.9020798,714,0.875733333,0
A3522,18,300,183,217,0,25,25,50,74,0,7,3,0,118.1116114,792,0.7228,0
A3523,18,300,301,287,0,25,25,26,0,0,7,5,0,191.5445515,723,0.955033333,0
A3524,18,300,304,332,32,25,57,50,66,0,7,5,0,583.7092003,703,1.106866667,0
A3525,18,350,151,7,0,7,7,151,0,0,7,0,0,717.7626147,993,0.019771429,0
A3526,18,250,219,222,0,25,25,30,21,0,9,3,0,871.8403843,721,0.8884,0
A3527,18,400,58,203,0,25,25,62,199,0,7,1,0,683.5536946,805,0.506475,0
A3528,18,325,305,311,0,25,25,25,18,0,7,5,0,50.06257465,702,0.956123077,1
A3529,18,250,7,28,0,25,25,7,21,0,7,0,0,920.0850842,956,0.11044,0
A3530,18,250,153,114,0,25,25,50,0,0,8,2,0,565.1974443,751,0.45452,1
A3531,18,500,94,58,0,25,25,45,0,0,8,1,0,805.8933009,965,0.11674,0
A3532,18,325,308,241,0,25,25,100,20,0,7,5,0,124.9107517,780,0.740184615,0
A3533,18,250,52,7,0,7,7,52,0,0,7,0,0,68.55525656,981,0.028,0
A3534,18,325,230,237,0,25,25,50,45,0,9,4,0,740.70226,791,0.730523077,0
A3535,18,275,249,235,0,25,25,25,0,0,7,4,0,429.1427981,756,0.855236364,0
A3536,18,350,258,244,0,25,25,25,0,0,7,4,0,162.1025804,784,0.697742857,0
A3537,18,600,575,572,0,25,25,25,0,0,12,10,0,483.7994442,723,0.953283333,0
A3538,18,300,311,295,0,25,25,75,44,0,10,5,0,390.6262109,703,0.981933333,0
A3539,18,350,327,357,7,25,32,25,39,0,10,6,0,869.3796912,708,1.019971429,0
A3540,18,250,219,210,0,25,25,65,44,0,9,3,0,836.9332925,753,0.83832,1
A3541,18,500,109,7,0,7,7,109,0,0,7,0,0,753.0208151,991,0.014,0
A3542,18,600,183,149,0,25,25,183,142,0,7,0,0,840.9809586,927,0.248933333,0
A3543,18,400,365,350,0,25,25,60,32,0,7,6,0,932.4972764,747,0.87545,0
A3544,18,250,239,229,0,25,25,50,29,0,7,4,0,85.07727616,731,0.91484,0
A3545,18,275,56,50,0,25,25,149,68,63,7,6,0,2.101866972,947,0.182290909,0
A3546,18,325,216,217,0,25,25,50,41,0,7,3,0,518.6342774,803,0.667661539,0
A3547,18,325,356,329,4,25,29,150,140,0,7,5,29,836.9681545,690,1.011353846,1
A3548,18,450,498,464,14,25,39,200,182,0,7,6,29,367.8832937,,1.030888889,0
A3549,18,325,382,287,0,25,25,118,0,0,18,5,0,633.9431124,726,0.884553846,0
A3550,18,325,370,231,0,25,25,121,0,0,7,5,30,440.5102426,784,0.711507692,0
A3551,18,250,229,215,0,25,25,25,0,0,7,4,0,917.2497328,708,0.85936,0
A3552,18,350,237,193,0,25,25,100,46,0,7,3,0,963.8314725,799,0.550142857,0
A3553,18,325,127,-16,0,0,0,150,0,0,7,0,0,703.2181846,989,-0.049907692,1
A3554,18,250,300,211,0,25,25,100,0,0,7,4,0,3.739374878,762,0.84472,0
A3555,18,450,412,325,0,25,25,100,0,0,7,6,0,632.8538243,780,0.723111111,0
A3556,18,250,244,230,0,25,25,25,0,0,7,4,0,474.7251771,968,0.91852,0
A3557,18,350,259,272,0,25,25,40,41,0,7,5,0,342.2246575,745,0.777314286,0
A3558,18,450,429,394,0,25,25,50,2,0,7,7,0,782.4935194,732,0.875311111,0
A3559,18,250,258,253,3,25,28,68,51,0,7,6,0,107.4838713,,1.01392,0
A3560,18,300,341,187,0,25,25,166,0,0,7,5,0,405.5702329,705,0.6219,0
A3561,18,800,750,773,0,25,25,30,33,0,7,13,0,329.2942434,702,0.966525,0
A3562,18,275,7,7,0,7,7,133,126,0,7,0,0,332.7226464,874,0.025454546,0
A3563,18,300,228,196,0,25,25,50,7,0,7,4,0,697.1704501,851,0.6541,0
A3564,18,250,260,261,11,25,36,40,30,0,7,4,0,703.7990286,704,1.04428,0
A3565,18,300,307,296,0,25,25,50,25,0,10,5,0,273.0102743,,0.9881,0
A3566,18,325,117,106,0,25,25,50,30,0,7,2,0,827.4421099,854,0.326492308,0
A3567,18,250,232,235,0,25,25,25,17,0,7,4,0,976.4888503,710,0.941,1
A3568,17,250,158,218,0,25,25,30,80,0,7,3,0,969.1185901,745,0.87256,0
A3569,17,250,261,254,4,25,29,36,15,0,9,4,0,475.2254407,699,1.01488,0
A3570,17,400,412,392,0,25,25,37,4,0,7,7,0,944.5029862,997,0.98115,0
A3571,17,300,159,7,0,7,7,159,0,0,7,0,0,284.4509587,809,0.023333333,0
A3572,17,300,337,170,0,25,25,150,0,0,9,4,29,412.2663982,718,0.568,0
A3573,17,300,207,193,0,25,25,25,0,0,7,3,0,881.8779485,816,0.6417,0
A3574,17,450,392,455,5,25,30,25,75,0,7,7,0,106.0811962,717,1.011844444,0
A3575,17,250,44,1,0,1,1,50,0,0,7,0,0,309.4847446,957,0.00284,0
A3576,17,375,334,331,0,25,25,50,34,0,7,6,0,394.6510977,725,0.881493333,0
A3577,17,250,232,231,0,25,25,30,18,0,7,4,0,559.4361463,731,0.92396,0
A3578,17,250,181,220,0,25,25,61,76,0,20,4,0,159.680863,,0.87956,0
A3579,17,325,319,324,0,25,25,25,18,0,7,6,0,810.9780127,715,0.998246154,0
A3580,17,350,148,278,0,25,25,50,168,0,9,3,0,51.71576209,727,0.795685714,0
A3581,17,350,197,319,0,25,25,35,143,0,10,4,0,119.7730763,739,0.911085714,0
A3582,17,450,7,7,0,7,7,7,0,0,7,0,0,902.5487911,749,0.015555556,0
A3583,17,250,227,229,0,25,25,30,20,0,7,4,0,846.3005707,714,0.91464,0
A3584,17,300,218,199,0,25,25,30,0,0,7,3,0,410.1960867,827,0.662033333,0
A3585,17,475,110,56,0,25,25,200,139,0,7,0,0,433.1586576,945,0.117747368,0
A3586,17,400,374,332,0,25,25,75,21,0,7,6,0,614.7850924,707,0.829925,0
A3587,17,800,764,561,0,25,25,221,0,0,7,12,0,693.6259887,885,0.7012625,0
A3588,17,350,329,316,0,25,25,25,0,0,7,6,0,488.7046587,724,0.904171429,1
A3589,17,250,254,237,0,25,25,30,0,0,9,4,0,194.9784913,709,0.94784,0
A3590,17,275,72,21,0,21,21,72,14,0,7,0,0,98.63512812,977,0.076472727,0
A3591,17,250,261,249,0,25,25,25,0,0,9,4,0,605.832205,705,0.997,0
A3592,17,275,263,214,0,25,25,60,0,0,7,4,0,59.33654664,,0.777927273,0
A3593,17,325,388,362,37,25,62,50,0,0,18,6,0,632.8275827,704,1.113907692,0
A3594,17,350,7,7,0,7,7,18,0,0,18,0,0,483.732381,983,0.020171429,0
A3595,17,250,229,217,0,25,25,36,0,0,20,4,0,564.8517813,749,0.86632,0
A3596,17,325,333,329,4,25,29,40,24,0,7,5,0,803.9384161,716,1.012646154,0
A3597,17,250,204,217,0,25,25,35,38,0,7,4,0,123.641706,721,0.868,0
A3598,17,250,252,242,0,25,25,30,7,0,9,4,0,62.55365882,707,0.96908,0
A3599,17,250,187,147,0,25,25,50,0,0,7,3,0,733.8852562,884,0.58672,0
A3600,17,300,299,130,0,25,25,299,123,0,7,0,0,959.9821619,703,0.4348,0
A3601,17,300,22,73,0,25,25,22,65,0,8,0,0,757.925023,900,0.242133333,0
A3602,17,325,252,214,0,25,25,50,1,0,7,4,0,526.8069193,764,0.658184615,0
A3603,17,450,349,333,0,25,25,60,31,0,7,6,0,991.4218447,784,0.740666667,0
A3604,17,275,96,18,0,18,18,96,0,0,18,0,0,304.2486314,946,0.065454546,0
A3605,17,250,193,226,0,25,25,25,0,43,7,8,0,80.9135485,724,0.9042,1
A3606,17,250,93,65,0,25,25,40,4,0,7,1,0,83.90134726,919,0.26104,0
A3607,17,300,309,309,9,25,34,34,22,0,7,5,0,879.7472871,730,1.028733333,1
A3608,17,350,228,283,0,25,25,100,144,0,7,4,0,582.953872,900,0.809028571,0
A3609,17,250,247,261,11,25,36,25,28,0,7,4,0,89.83507347,705,1.04528,1
A3610,17,375,363,257,0,25,25,400,287,0,7,0,0,440.5691887,,0.68488,0
A3611,17,275,226,254,0,25,25,25,40,0,9,4,0,781.1076455,707,0.924472727,0
A3612,17,250,7,7,0,7,7,7,0,0,7,0,0,280.255047,980,0.028,0
A3613,17,250,210,202,0,25,25,35,16,0,9,3,0,946.24835,767,0.80976,0
A3614,17,350,-36,288,0,25,25,0,314,0,10,0,0,856.5089805,888,0.821942857,0
A3615,17,275,235,269,0,25,25,235,262,0,7,0,0,963.6002298,970,0.979236364,0
A3616,17,200,114,7,0,7,7,114,0,0,7,0,0,666.6901013,731,0.0353,0
A3617,17,400,131,221,0,25,25,25,105,0,7,3,0,8.623394547,882,0.552025,0
A3618,17,250,159,256,6,25,31,100,186,0,7,4,0,314.7349057,712,1.02232,0
A3619,17,425,388,472,47,25,72,100,123,42,7,12,0,109.8019674,712,1.109741177,0
A3620,17,250,298,211,0,25,25,200,90,0,20,3,0,573.561703,716,0.84444,0
A3621,17,300,285,270,0,25,25,35,8,0,7,5,0,205.1367288,706,0.900533333,0
A3622,17,350,156,128,0,25,25,65,28,0,7,3,0,359.5033399,895,0.365085714,0
A3623,17,400,386,350,0,25,25,50,0,0,7,6,0,115.011864,749,0.874025,1
A3624,17,250,283,265,15,25,40,100,68,0,9,5,0,795.2788464,688,1.05908,1
A3625,17,250,18,7,0,7,7,162,133,0,18,0,0,392.2957855,942,0.028,0
A3626,17,350,404,313,0,25,25,105,0,0,7,7,0,376.4856726,712,0.893657143,0
A3627,17,300,110,95,0,25,25,50,26,0,8,2,0,765.7661495,910,0.3179,0
A3628,17,250,109,226,0,25,25,175,272,0,20,0,0,570.6164264,746,0.90416,0
A3629,17,275,263,289,14,25,39,25,37,0,10,5,0,615.9789834,701,1.052254546,0
A3630,17,275,217,203,0,25,25,25,0,0,7,3,0,13.69404154,788,0.737490909,0
A3631,17,350,0,175,0,25,25,100,192,0,7,0,0,855.4683306,,0.500257143,0
A3632,17,350,320,345,0,25,25,50,62,0,7,6,0,665.2535471,716,0.986771429,0
A3633,17,350,295,308,0,25,25,30,31,0,7,5,0,490.7459835,757,0.8788,0
A3634,17,300,211,7,0,7,7,382,160,0,18,0,0,213.0113861,717,0.023333333,0
A3635,17,250,84,7,0,7,7,84,0,0,7,0,0,726.3324918,954,0.02824,0
A3636,17,250,292,220,0,25,25,85,0,0,9,4,0,404.3405258,728,0.8794,1
A3637,17,250,196,191,0,25,25,60,43,0,9,3,0,871.9152,,0.76256,0
A3638,17,250,329,149,0,25,25,191,0,0,7,4,0,781.2242387,704,0.59484,0
A3639,17,250,299,245,0,25,25,299,238,0,7,0,0,789.696669,691,0.98188,1
A3640,17,300,166,132,0,25,25,100,57,0,8,1,0,202.3993518,862,0.4396,0
A3641,17,250,182,162,0,25,25,30,0,0,7,3,0,687.7874639,815,0.64712,0
A3642,17,250,67,126,0,25,25,25,75,0,8,1,0,425.8803324,769,0.50328,0
A3643,17,300,296,48,0,25,25,396,141,0,7,0,0,231.5516771,985,0.159966667,0
A3644,17,375,336,406,31,25,56,200,258,0,7,5,0,429.3075297,717,1.082213333,0
A3645,17,250,213,246,0,25,25,57,79,0,7,4,0,237.7301781,759,0.98508,0
A3646,17,250,190,180,0,25,25,105,84,0,7,3,0,262.7751933,767,0.71812,0
A3647,17,250,15,7,0,7,7,15,0,0,7,0,0,364.0366689,982,0.028,0
A3648,17,350,283,245,0,25,25,50,0,0,7,4,0,926.994414,795,0.698714286,0
A3649,17,250,236,234,0,25,25,25,12,0,7,4,0,959.9089791,691,0.93448,0
A3650,17,200,106,112,0,25,25,100,85,0,19,2,0,199.0688245,717,0.56165,0
A3651,17,250,83,91,0,25,25,158,159,0,7,0,0,734.9284017,888,0.36472,0
A3652,17,250,235,227,0,25,25,25,5,0,9,4,0,829.5061494,718,0.909,1
A3653,17,350,136,68,0,25,25,78,0,0,8,2,0,76.20103874,937,0.193228571,0
A3654,17,250,232,238,0,25,25,35,30,0,7,4,0,422.6767797,706,0.9512,0
A3655,17,300,7,7,0,7,7,7,0,0,7,0,0,762.6332181,860,0.023333333,0
A3656,17,400,336,301,0,25,25,50,0,0,10,5,0,655.0615285,755,0.753,0
A3657,17,275,34,43,0,25,25,120,122,0,7,0,0,552.7584655,859,0.1564,0
A3658,17,250,146,106,0,25,25,50,0,0,8,2,0,161.7494364,879,0.4254,0
A3659,17,250,201,236,0,25,25,31,55,0,7,4,0,582.6752681,728,0.94376,0
A3660,17,250,260,265,15,25,40,60,52,0,9,4,0,184.3954259,789,1.05844,0
A3661,17,475,441,430,0,25,25,25,0,0,7,7,0,417.5862169,,0.906147368,0
A3662,17,350,210,239,0,25,25,25,43,0,7,4,0,179.5262127,800,0.6822,0
A3663,17,250,206,177,0,25,25,40,0,0,7,3,0,209.3506728,790,0.70628,0
A3664,17,300,318,272,0,25,25,60,0,0,9,5,0,844.0276638,729,0.907233333,0
A3665,17,800,748,743,0,25,25,25,0,0,7,12,0,474.9212311,729,0.9281625,1
A3666,17,325,163,121,0,25,25,250,16,162,8,22,0,83.16260625,866,0.371907692,1
A3667,17,350,227,189,0,25,25,50,0,0,9,4,0,545.7588756,829,0.540514286,1
